id,project,bug_class,source_file,function,shape,hardness_bar_verdict,confidence_split,reason
T1H_oniguruma_alloc_0005,oniguruma,alloc,src/regexec.c,adjust_match_param,callout-match-param-data-sizeof-factor-loss,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
T1H_oniguruma_alloc_0006,oniguruma,alloc,src/regexec.c,onig_regset_new,regset-initial-slot-capacity-overclaim,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
T1H_oniguruma_alloc_0007,oniguruma,alloc,src/regparse.c,name_add,duplicate-name-backref-capacity-overclaim,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
T1H_oniguruma_alloc_0008,oniguruma,alloc,src/regparse.c,reg_callout_list_entry,callout-list-grow-capacity-overclaim,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
T1H_oniguruma_doublefree_0001,oniguruma,doublefree,src/regexec.c,onig_region_copy,region-capture-history-shallow-copy-ownership,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
T1H_oniguruma_doublefree_0002,oniguruma,doublefree,src/regexec.c,onig_regset_replace,regset-remove-shift-count-not-decremented,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
T1H_oniguruma_doublefree_0003,oniguruma,doublefree,src/regparse.c,onig_node_copy,cclass-node-copy-shared-mbuf-ownership,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
T1H_oniguruma_spatial_0001,oniguruma,spatial,src/regparse.c,BB_MOVE_RIGHT,charclass-range-insertion-destination-undergrow,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
T1H_oniguruma_spatial_0002,oniguruma,spatial,src/regparse.c,scan_env_add_mem_entry,capture-env-static-dynamic-threshold-off-by-one,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
T1H_oniguruma_spatial_0003,oniguruma,spatial,src/regposix.c,onig_posix_regexec,posix-wrapper-capture-vector-copy-cap-mismatch,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
T1H_oniguruma_uaf_0001,oniguruma,uaf,src/regcomp.c,ops_make_string_pool,compiled-exact-string-pool-rebase-omission,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
T1H_oniguruma_uaf_0002,oniguruma,uaf,src/regcomp.c,node_swap,inline-string-node-swap-rebase-loss,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
T1H_oniguruma_uninit_0001,oniguruma,uninit,src/regparse.c,scan_env_add_mem_entry,capture-env-static-to-dynamic-copy-gap,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
T1H_oniguruma_uninit_0002,oniguruma,uninit,src/regparse.c,prs_callout_of_name,named-callout-optional-default-initialization-gap,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
parson_1_5_3_hard_doublefree_array_remove_count_retained_0007,parson,doublefree,parson.c,json_array_remove,parson-array-remove-logical-count-retained,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
parson_1_5_3_secondary_topup_hard_doublefree_deep_copy_object_key_borrowed_0003,parson,doublefree,parson.c,json_value_deep_copy,parson-deep-copy-object-key-borrowed-ownership-alias,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
parson_1_5_3_topup_hard_doublefree_object_add_parent_ownership_not_marked_0002,parson,doublefree,parson.c,json_object_add,parson-object-add-child-parent-ownership-state-missing,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
parson_1_5_3_hard_spatial_object_load_factor_item_capacity_0001,parson,spatial,parson.c,json_object_init,parson-object-load-factor-item-capacity-expansion,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
parson_1_5_3_topup_hard_spatial_pretty_buffer_guard_uses_compact_size_0001,parson,spatial,parson.c,json_serialize_to_buffer_pretty,parson-pretty-serializer-compact-size-guard-mismatch,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
parson_1_5_3_hard_typeconf_object_value_returned_as_array_0002,parson,typeconf,parson.c,json_value_get_array,parson-json-value-object-arm-array-accessor-confusion,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
parson_1_5_3_hard_uaf_object_clear_hash_cells_keep_freed_names_0005,parson,uaf,parson.c,json_object_clear,parson-object-clear-hash-route-to-freed-names,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
parson_1_5_3_hard_uaf_object_rehash_frees_transferred_entries_0003,parson,uaf,parson.c,json_object_grow_and_rehash,parson-object-rehash-transferred-entry-ownership-freed,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
parson_1_5_3_hard_uaf_object_remove_final_probe_cell_retained_0004,parson,uaf,parson.c,json_object_remove_internal,parson-object-remove-final-probe-cell-retained,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
parson_1_5_3_hard_uaf_object_replace_frees_incoming_value_0006,parson,uaf,parson.c,json_object_set_value,parson-object-replacement-incoming-value-freed,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
parson_1_5_3_hard_uninit_utf16_surrogate_cursor_gap_0008,parson,uninit,parson.c,parse_utf16,parson-utf16-surrogate-output-cursor-gap,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
T1H_pcre2_alloc_0001,pcre2,alloc,src/pcre2_compile.c,parse_regex,named-group-discovery-vector-sizeof-factor-loss,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
T1H_pcre2_alloc_0002,pcre2,alloc,src/pcre2_compile.c,pcre2_compile_8/16/32,parsed-pattern-vector-sizeof-factor-loss,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
T1H_pcre2_alloc_0003,pcre2,alloc,src/pcre2_compile.c,pcre2_compile_8/16/32,lookbehind-groupinfo-pair-array-off-by-one,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
T1H_pcre2_alloc_0004,pcre2,alloc,src/pcre2_compile_cgroup.c,PRIV(compile_parse_scan_substr_args),scan-substring-capture-bitset-off-by-one-allocation,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
T1H_pcre2_alloc_0005,pcre2,alloc,src/pcre2_compile_cgroup.c,PRIV(compile_parse_recurse_args),recurse-argument-trailer-sizeof-factor-loss,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
T1H_pcre2_alloc_0006,pcre2,alloc,src/pcre2_compile_class.c,PRIV(compile_class_nested),nested-xclass-hoisted-bitmap-length-undercount,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
T1H_pcre2_alloc_0007,pcre2,alloc,src/pcre2_compile_class.c,PRIV(compile_class_nested),eclass-map-length-undercount,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
T1H_pcre2_alloc_0008,pcre2,alloc,src/pcre2_convert.c,pcre2_pattern_convert,converted-pattern-dry-run-terminator-underallocation,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
T1H_pcre2_alloc_0009,pcre2,alloc,src/pcre2_match_data.c,pcre2_match_data_create,public-match-data-ovector-pair-size-factor-loss,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
T1H_pcre2_alloc_0010,pcre2,alloc,src/pcre2_substring.c,pcre2_substring_list_get,substring-list-aggregate-terminator-underallocation,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
T1H_pcre2_doublefree_0001,pcre2,doublefree,src/pcre2_serialize.c,pcre2_serialize_decode,serialized-shared-table-refcount-undercount,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
T1H_pcre2_doublefree_0002,pcre2,doublefree,src/pcre2_substitute.c,pcre2_substitute,substitute-matched-subject-ownership-flag-preserved,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
T1H_pcre2_spatial_0001,pcre2,spatial,src/pcre2_auto_possess.c,get_chr_property_list,auto-possess-caseless-clist-stack-bound-off-by-one,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
T1H_pcre2_spatial_0002,pcre2,spatial,src/pcre2_dfa_match.c,more_workspace,dfa-recursion-workspace-ovector-capacity-omission,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
T1H_pcre2_spatial_0003,pcre2,spatial,src/pcre2_dfa_match.c,pcre2_dfa_match,dfa-restart-state-count-capacity-mismatch,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
T1H_pcre2_spatial_0004,pcre2,spatial,src/pcre2_match.c,match,heap-limit-frame-growth-short-tail-admission,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
T1H_pcre2_spatial_0005,pcre2,spatial,src/pcre2_serialize.c,pcre2_serialize_decode,serialized-name-table-metadata-conjunction,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
T1H_pcre2_spatial_0006,pcre2,spatial,src/pcre2_substitute.c,read_name_subst,replacement-name-helper-boundary-off-by-one,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
T1H_pcre2_spatial_0007,pcre2,spatial,src/pcre2posix.c,pcre2_regexec,posix-result-vector-one-past-cap,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
T1H_pcre2_uaf_0001,pcre2,uaf,src/pcre2_compile.c,pcre2_code_copy,deserialized-code-copy-table-refcount-skip,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
T1H_pcre2_uninit_0001,pcre2,uninit,src/pcre2_match.c,pcre2_match,heapframe-ovector-tail-initialization-truncation,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
slre_9075c67_hard_spatial_bracket_table_exact_capacity_guard_0002,slre,spatial,slre.c,foo,slre-regex-bracket-table-exact-capacity,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
slre_9075c67_hard_spatial_branch_table_exact_capacity_guard_0001,slre,spatial,slre.c,foo,slre-regex-branch-table-exact-capacity,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
slre_9075c67_hard_spatial_capture_array_one_short_late_write_0003,slre,spatial,slre.c,foo,slre-capture-output-array-one-group-short,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
slre_9075c67_hard_spatial_literal_match_end_guard_inclusive_0004,slre,spatial,slre.c,bar,slre-literal-match-slice-end-inclusive-guard,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
stb_latest_hard_alloc_png_interlace_final_sample_stride_0011,stb,alloc,stb_image.h,stbi__create_png_image,stb-png-adam7-final-output-stride-underallocation,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
stb_latest_hard_alloc_psd_raw_16bit_output_pixel_stride_0010,stb,alloc,stb_image.h,stbi__psd_load,stb-psd-raw-16bit-output-pixel-stride-underallocation,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
stb_latest_hard_alloc_truetype_simple_glyph_contour_vertex_bound_0009,stb,alloc,stb_truetype.h,stbtt__GetGlyphShapeTT,stb-truetype-simple-glyph-contour-closure-underallocation,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
stb_latest_hard_spatial_gif_descriptor_single_axis_overrun_0003,stb,spatial,stb_image.h,stbi__gif_load_next,stb-gif-frame-rectangle-axis-combination,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
stb_latest_hard_spatial_png_trns_palette_alpha_byte_count_0001,stb,spatial,stb_image.h,stbi__parse_png_file,stb-png-trns-alpha-count-entry-byte-confusion,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
