id,project,bug_class,source_file,function,shape,manifest,source_batch,selection_method,verdict,reason
TIF47H_libtiff_alloc_0001,libtiff,alloc,libtiff/tif_dirread.c,TIFFReadDirectory,ascii-tag-terminator-underallocation,libtiff-v4.7.1-hard-20260615/libtiff_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
TIF47H_libtiff_alloc_0002,libtiff,alloc,libtiff/tif_dirread.c,TIFFReadDirectory,ascii-array-terminator-underallocation,libtiff-v4.7.1-hard-20260615/libtiff_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
TIF47H_libtiff_alloc_0003,libtiff,alloc,tools/thumbnail.c,generateThumbnail,thumbnail-raster-guard-underallocation,libtiff-v4.7.1-hard-20260615/libtiff_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
TIF47H_libtiff_alloc_0004,libtiff,alloc,libtiff/tif_dir.c,setDoubleArrayOneValue,double-array-sizeof-factor-underallocation,libtiff-v4.7.1-hard-20260615/libtiff_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
TIF47H_libtiff_alloc_0005,libtiff,alloc,libtiff/tif_getimage.c,gtStripContig,ycbcr-strip-subsampling-rounded-row-underallocation,libtiff-v4.7.1-hard-20260615/libtiff_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
TIF47H_libtiff_alloc_0006,libtiff,alloc,libtiff/tif_aux.c,TIFFDefaultTransferFunction,default-transfer-function-element-count-underallocation,libtiff-v4.7.1-hard-20260615/libtiff_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
TIF47H_libtiff_alloc_0007,libtiff,alloc,tools/tiffsplit.c,cpStrips,tiffsplit-raw-strip-bytecount-realloc-stale-size,libtiff-v4.7.1-hard-20260615/libtiff_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
TIF47H_libtiff_alloc_0008,libtiff,alloc,tools/tiffsplit.c,cpTiles,tiffsplit-raw-tile-bytecount-realloc-stale-size,libtiff-v4.7.1-hard-20260615/libtiff_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
TIF47H_libtiff_alloc_0009,libtiff,alloc,libtiff/tif_webp.c,TWebPSetupEncode,webp-encoder-staging-sample-factor-underallocation,libtiff-v4.7.1-hard-20260615/libtiff_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
TIF47H_libtiff_alloc_0010,libtiff,alloc,libtiff/tif_webp.c,TWebPDecode,webp-decoder-staging-sample-factor-underallocation,libtiff-v4.7.1-hard-20260615/libtiff_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
TIF47H_libtiff_doublefree_0001,libtiff,doublefree,libtiff/tif_close.c,_TIFFCleanupIFDOffsetAndNumberMaps,ifd-loop-map-missing-nullout,libtiff-v4.7.1-hard-20260615/libtiff_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `deep` rather than adjacent"
TIF47H_libtiff_doublefree_0002,libtiff,doublefree,libtiff/tif_fax3.c,Fax3SetupState,fax3-run-array-missing-nullout,libtiff-v4.7.1-hard-20260615/libtiff_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
TIF47H_libtiff_doublefree_0003,libtiff,doublefree,libtiff/tif_lerc.c,LERCSetupDecode,lerc-uncompressed-buffer-missing-nullout,libtiff-v4.7.1-hard-20260615/libtiff_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
TIF47H_libtiff_doublefree_0004,libtiff,doublefree,libtiff/tif_pixarlog.c,PixarLogSetupDecode,pixarlog-tbuf-missing-nullout,libtiff-v4.7.1-hard-20260615/libtiff_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
TIF47H_libtiff_doublefree_0005,libtiff,doublefree,libtiff/tif_dir.c,TIFFFreeDirectory,directory-rawdata-owner-nullout-omission,libtiff-v4.7.1-hard-20260615/libtiff_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
TIF47H_libtiff_intover_0001,libtiff,intover,tools/tiffcrop.c,writeBufferToSeparateStrips,missing-plus-one-factor-overflow,libtiff-v4.7.1-hard-20260615/libtiff_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
TIF47H_libtiff_intover_0002,libtiff,intover,tools/tiffcrop.c,loadImage,missing-tile-count-overflow-factor,libtiff-v4.7.1-hard-20260615/libtiff_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
TIF47H_libtiff_intover_0003,libtiff,intover,tools/tiffcrop.c,rotateImage,padding-addition-overflow-undercheck,libtiff-v4.7.1-hard-20260615/libtiff_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
TIF47H_libtiff_spatial_0001,libtiff,spatial,libtiff/tif_packbits.c,PackBitsDecode,packbits-literal-output-off-by-one,libtiff-v4.7.1-hard-20260615/libtiff_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
TIF47H_libtiff_spatial_0002,libtiff,spatial,libtiff/tif_packbits.c,PackBitsDecode,packbits-literal-source-off-by-one,libtiff-v4.7.1-hard-20260615/libtiff_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
TIF47H_libtiff_spatial_0003,libtiff,spatial,libtiff/tif_next.c,NeXTDecode,next-literal-span-end-off-by-one,libtiff-v4.7.1-hard-20260615/libtiff_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
TIF47H_libtiff_spatial_0004,libtiff,spatial,libtiff/tif_predict.c,horAcc16,predictor-one-pixel-stride-boundary,libtiff-v4.7.1-hard-20260615/libtiff_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
TIF47H_libtiff_spatial_0005,libtiff,spatial,libtiff/tif_lzw.c,LZWDecode,lzw-string-length-output-off-by-one,libtiff-v4.7.1-hard-20260615/libtiff_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
TIF47H_libtiff_spatial_0006,libtiff,spatial,libtiff/tif_ojpeg.c,OJPEGReadHeaderInfoSecStreamSof,ojpeg-sof-component-count-upper-bound-admission,libtiff-v4.7.1-hard-20260615/libtiff_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
TIF47H_libtiff_uaf_0001,libtiff,uaf,libtiff/tif_dir.c,_TIFFVSetField,custom-tag-stale-value-after-replacement-free,libtiff-v4.7.1-hard-20260615/libtiff_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
TIF47H_libtiff_uninit_0001,libtiff,uninit,libtiff/tif_ojpeg.c,TIFFInitOJPEG,ojpeg-codec-state-zero-init-removal,libtiff-v4.7.1-hard-20260615/libtiff_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
TIF47H_libtiff_uninit_0002,libtiff,uninit,libtiff/tif_pixarlog.c,TIFFInitPixarLog,pixarlog-codec-state-zero-init-removal,libtiff-v4.7.1-hard-20260615/libtiff_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T2H_libucl_topup_doublefree_0001,libucl,doublefree,src/ucl_util.c,ucl_object_copy_internal,container-copy-shares-original-index-before-recursive-clone,libucl-0.9.4-topup-hard-20260616/libucl_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `deep` rather than adjacent"
T2H_libucl_topup_doublefree_0002,libucl,doublefree,src/ucl_util.c,ucl_object_copy_internal,string-copy-retains-source-trash-value-buffer,libucl-0.9.4-topup-hard-20260616/libucl_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `deep` rather than adjacent"
libucl_0_9_4_hard_doublefree_extrefs_0007,libucl,doublefree,src/ucl_schema.c,ucl_object_validate_root_ext,schema-validation-unrefs-caller-owned-external-cache,libucl-0.9.4-hard-20260616/libucl_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
libucl_0_9_4_more_doublefree_0001,libucl,doublefree,src/ucl_parser.c,ucl_parser_add_chunk_full,special-handler-cleanup-chain-records-wrong-buffer,source-audit-more-20260616/source_audit_more_static_20260616.json,source-audit-more-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `deep` rather than adjacent"
libucl_0_9_4_hard_spatial_msgpack_key_0001,libucl,spatial,src/ucl_msgpack.c,ucl_msgpack_consume,msgpack-map-key-length-one-byte-slack,libucl-0.9.4-hard-20260616/libucl_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
libucl_0_9_4_more_typeconf_0003,libucl,typeconf,src/ucl_parser.c,ucl_parser_register_macro,macro-dispatch-context-discriminator-flip,source-audit-more-20260616/source_audit_more_static_20260616.json,source-audit-more-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T2H_libucl_topup_uaf_0001,libucl,uaf,src/ucl_hash.c,ucl_hash_replace,hash-replace-khash-entry-with-stale-iteration-link,libucl-0.9.4-topup-hard-20260616/libucl_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
libucl_0_9_4_hard_uaf_fd_emitter_0002,libucl,uaf,src/ucl_emitter_utils.c,ucl_object_emit_fd_funcs,fd-emitter-callback-borrows-returned-stack-parameter,libucl-0.9.4-hard-20260616/libucl_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
libucl_0_9_4_hard_uaf_include_prefix_stack_0006,libucl,uaf,src/ucl_util.c,ucl_include_file_single,prefixed-include-stack-frame-freed-while-current,libucl-0.9.4-hard-20260616/libucl_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
libucl_0_9_4_hard_uaf_include_url_chunk_0005,libucl,uaf,src/ucl_util.c,ucl_include_url,url-include-frees-current-chunk-still-on-parser-stack,libucl-0.9.4-hard-20260616/libucl_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
